konveksi,kodebarang,namabarang,deskripsi,hargamodal,dailyprice,linkproduk,anamapesaing,alinkpesaing,bnamapesaing,blinkpesaing
IOSM,D6020,WALLPAPER KAYU,D6020 WALLPAPER KAYU,0,14100,https://shopee.co.id/-IMPOR--D6020-Wallpaper-Dinding-Foam-3D-Motif-Batu-Bata-Waterproof-(77x70CM)-i.135900627.3248295378?sp_atk=23a16107-3ae4-4a12-a690-6753277f698e,OSM,https://shopee.co.id/OSM-H719-Wallpaper-Dinding-Foam-3D-Motif-Batu-Bata-Motif-Batik-Motif-Kayu-Stiker-Dinding-i.26616655.4942929547?sp_atk=373a070d-1425-49c7-b433-408271cf4c95,SK,-
IOSM,D6022,H753 WALLPAPER KAYU 70*70CM,D6022 H753 WALLPAPER KAYU 70*70CM,11339,14100,https://shopee.co.id/-IMPOR--D6022-H753-Wallpaper-Kayu-70*70CM-Wallpaper-Dinding-3D-Foam-Waterproof-WallSticker-i.135900627.3451648574?sp_atk=f3a61462-9f9e-4f19-9651-eea5cacca354,OSM,-,SK,-
IOSM,D6024,GANTUNGAN KUNCI KARAKTER / G5025,D6024 GANTUNGAN KUNCI KARAKTER / G5025,980,1990,https://shopee.co.id/-IMPOR--D6024-Gantungan-Kunci-Karakter-G5025-K-POP-Gantungan-Boneka-Gantungan-Kunci-i.135900627.6853325468?sp_atk=cc8b86e0-0fb8-4df7-b0ec-a5a6351ba7da,OSM,-,SK,-
IOSM,D6025,GANTUNGAN KUNCI KARAKTER / K POP,D6025 GANTUNGAN KUNCI KARAKTER / K-POP,266,750,https://shopee.co.id/-IMPOR--D6025-Gantungan-Kunci-Karakter-K-POP-Gantungan-Kunci-Lucu-Keychain-Souvenir-i.135900627.3853454986?sp_atk=d43abea2-04e9-43ea-a31b-a5b399a1aed4,OSM,https://shopee.co.id/OSM-G210-Gantungan-Kunci-Karakter-Gantungan-Cartoon-i.26616655.1787588783?sp_atk=1c5b6669-bd73-4922-8bbb-c64bcd21b3ac,SK,-
IOSM,D6026,GANTUNGAN KUNCI KARAKTER,D6026 GANTUNGAN KUNCI KARAKTER,1090,1995,https://shopee.co.id/-IMPOR--D6026-Gantungan-Kunci-Karakter-Gantungan-Boneka-Gantungan-Kunci-Lucu-Keychain-i.135900627.3453424563?sp_atk=03f2fd3e-3ef9-4e48-b255-5d30d96a3155,OSM,https://shopee.co.id/OSM-G210-Gantungan-Kunci-Karakter-Gantungan-Cartoon-i.26616655.1787588783?sp_atk=b14834ed-5e4f-46e5-96b0-0ecf89458da6&xptdk=b14834ed-5e4f-46e5-96b0-0ecf89458da6,SK,-
IOSM,D6029,LAMPU TIDUR LED L271 KARAKTER WARNA WARNI,D6029 LAMPU TIDUR LED L271 - KARAKTER WARNA WARNI,3037,4979,https://shopee.co.id/-IMPOR--D6029-Lampu-Tidur-LED-L271-Karakter-Warna-Warni-Lampu-LED-Warna-Lampu-Hias-i.135900627.3003808249?sp_atk=5236a4a8-c37b-41b6-9737-0c54a3e3606d,OSM,https://shopee.co.id/OSM-L271-Lampu-Tidur-LED-Karakter-Warna-Warni-Lampu-LED-Warna-Lampu-Hias-Lampu-Tidur-i.26616655.1615193244?sp_atk=ff816dca-a66c-45e5-bbda-fb4423d120fd,SK,https://shopee.co.id/ONE-C179-189-Lampu-Tidur-Karakter-Kupu-Kupu-LED-Warna-Warni-Hias-Kamar-Tidur-Lampu-Jamur-Lampu-Natal-i.265593587.3465743513?sp_atk=0914c8ad-ea5d-47ac-8bc2-d4e00d0ac749
IOSM,D6036,KACA CERMIN BULAT MINI MOTIF KARAKTER,D6036 KACA CERMIN BULAT MINI MOTIF KARAKTER,647,790,https://shopee.co.id/-IMPOR--D6036-Kaca-Cermin-Bulat-Mini-Motif-Karakter-Cermin-Make-Up-Travelling-i.135900627.8727362621?sp_atk=4fbfa2fd-2b4a-4e18-b28b-084b7ad81601,OSM,-,SK,-
IOSM,D6037,SIM JARUM SIM CARD TRAY TUSUK,D6037 SIM JARUM SIM CARD TRAY TUSUK,38,99,https://shopee.co.id/-IMPOR--D6037-SIM-JARUM-SIM-CARD-TRAY-TUSUK-EJECTOR-SIM-INJECTOR-PEMBUKA-MEMORY-CO100-i.135900627.4865051458?sp_atk=e5782556-35f5-4995-8a79-b1550ca40865,OSM,-,SK,-
IOSM,D6045,WALLPAPER DINDING 3D FOAM WALLFOAM BATA MODERN,D6045 WALLPAPER DINDING 3D FOAM WALLFOAM BATA MODERN,11916,17900,https://shopee.co.id/-IMPOR--D6045-Wallpaper-Dinding-3D-FOAM-Wallfoam-Wallpaper-Foam-Sticker-Dinding-i.135900627.3566213512?sp_atk=205c8abc-5acf-466a-93a7-b06f00bd118d,OSM,-,SK,-
IOSM,D6045,WALLPAPER DINDING 3D FOAM WALLFOAM JENDELA,D6045 WALLPAPER DINDING 3D FOAM WALLFOAM JENDELA,0,24900,https://shopee.co.id/-IMPOR--D6045-Wallpaper-Dinding-3D-FOAM-Wallfoam-Wallpaper-Foam-Sticker-Dinding-i.135900627.3566213512?sp_atk=205c8abc-5acf-466a-93a7-b06f00bd118d,OSM,-,SK,-
IOSM,D6045,WALLPAPER DINDING 3D FOAM WALLFOAM LIST,D6045 WALLPAPER DINDING 3D FOAM WALLFOAM LIST,0,17900,https://shopee.co.id/-IMPOR--D6045-Wallpaper-Dinding-3D-FOAM-Wallfoam-Wallpaper-Foam-Sticker-Dinding-i.135900627.3566213512?sp_atk=205c8abc-5acf-466a-93a7-b06f00bd118d,OSM,-,SK,-
IOSM,D6045,WALLPAPER DINDING 3D FOAM WALLFOAM PETAK MOTIF,D6045 WALLPAPER DINDING 3D FOAM WALLFOAM PETAK MOTIF,12367,17900,https://shopee.co.id/-IMPOR--D6045-Wallpaper-Dinding-3D-FOAM-Wallfoam-Wallpaper-Foam-Sticker-Dinding-i.135900627.3566213512?sp_atk=205c8abc-5acf-466a-93a7-b06f00bd118d,OSM,-,SK,-
IOSM,D6048,SENDOK GARPU SET / 3 IN 1 / JERAMI,D6048 SENDOK GARPU SET / 3 IN 1 / JERAMI,2714,4199,https://shopee.co.id/-IMPOR--D6048-Sendok-Garpu-Set-3-In-1-Jerami-Alat-Makan-Set-Alat-Makan-Korea-H515-i.135900627.3878087977?sp_atk=4baedb48-8e8c-483a-9c99-cd9f77218ea3,OSM,https://shopee.co.id/OSM-H515-Sendok-Set-Garpu-Sumpit-Kotak-Bahan-Jerami-Sendok-Set-3-in-1-Alat-Set-Makan-i.26616655.7511461395?sp_atk=3c287ec4-8f31-44d5-be7b-50a29f43502a,SK,https://shopee.co.id/ONE-C176-Sendok-Garpu-Sumpit-3in1-Travel-Cutlery-Set-Alat-Makan-Set-Korea-Bahan-Jerami-Gandum-Impor-i.265593587.6063531348?sp_atk=541b0337-94cb-4f4d-9f65-02282b7c940d
IOSM,D6050,RING GANTUNGAN KUNCI 25MM,D6050 RING GANTUNGAN KUNCI 25MM,136,250,https://shopee.co.id/-IMPOR--D6050-Ring-Gantungan-Kunci-25mm-Rantai-Gerigi-Ring-i.135900627.7878942249?sp_atk=9ed3862f-33bb-4f9c-8ef3-1c3cddf787af,OSM,-,SK,-
IOSM,D6051,IKAT RAMBUT KARET POLOS ELASTIS,D6051 IKAT RAMBUT KARET POLOS ELASTIS,3421,4888,https://shopee.co.id/-IMPOR--D6051-Ikat-Rambut-Karet-Polos-Elastis-Gaya-Korea-Karet-Gelang-Kuciran-Rambut-i.135900627.9424747714?sp_atk=31e6f8af-d1b5-4061-9315-74e8fbffe1da,OSM,https://shopee.co.id/OSM-F705-(100-PCS)-Ikat-Rambut-Karet-Polos-Elastis-Gaya-Korea-untuk-Wanita-Karet-Rambut-i.26616655.5241185811?sp_atk=1452349d-5563-4496-8d8c-560f962f504f,SK,https://shopee.co.id/ONE-C213-Ikat-Rambut-Polos-Warna-Warni-100pcs-Ikat-Rambut-Kunciran-Wanita-Model-Korea-Simple-Bahan-Karet-i.265593587.10574721893?sp_atk=462068c5-7590-40cd-b0c2-56f9d7b52ff3
IOSM,D6052,STAINLESS STEEL SET ALAT MAKAN SENDOK GARPU SUMPIT,D6052 STAINLESS STEEL SET ALAT MAKAN SENDOK GARPU SUMPIT,3551,4690,https://shopee.co.id/-IMPOR--D6052-Stainless-Steel-Set-Alat-Makan-Sendok-Garpu-Sumpit-Set-Alat-Makan-Portable-i.135900627.4881631889?sp_atk=36cc5380-48da-4874-a09c-dad7b3f6bc92,OSM,https://shopee.co.id/OSM-H587-Set-Sendok-Garpu-Sumpit-Bahan-Stainless-Steel-Set-Peralatan-Makan-Alat-Set-Makan-i.26616655.6422612995?sp_atk=a208e2e6-309b-4ac1-b06f-76fbb0e568e2,SK,-
IOSM,D6054,LED KUPU KUPU LED DEKORASI,D6054 LED KUPU KUPU LED DEKORASI,1295,1699,https://shopee.co.id/-IMPOR--D6054-LED-Kupu-Kupu-LED-Dekorasi-i.135900627.9427976901?sp_atk=2d313c2e-69b6-4b1d-b0f8-41ec5d986179,OSM,https://shopee.co.id/OSM-839-(12PCS)-Stiker-Dinding-3D-Motif-Kupu-Kupu-Butterfly-Sticker-Dekorasi-Dinding-Rumah-i.26616655.8642162791?sp_atk=e5095239-075b-47bb-a82a-248f93d0c8fb,SK,https://shopee.co.id/ONE-C179-189-Lampu-Tidur-Karakter-Kupu-Kupu-LED-Warna-Warni-Hias-Kamar-Tidur-Lampu-Jamur-Lampu-Natal-i.265593587.3465743513?sp_atk=0914c8ad-ea5d-47ac-8bc2-d4e00d0ac749
IOSM,D6055,KESET KAKI MOTIF BUNGA ANTI SLIP,D6055 KESET KAKI MOTIF BUNGA ANTI SLIP,14160,23398,https://shopee.co.id/-IMPOR--D6055-Keset-Kaki-Motif-Bunga-Anti-Slip-Keset-Kamar-Mandi-Keset-Bulu-i.135900627.8849401485?sp_atk=e78f68a0-494f-4fd0-b521-4eedb6a734ee,OSM,-,SK,-
IOSM,D6057,KESET KAKI ANTI SLIP LIVELY PET 40*60CM,D6057 KESET KAKI ANTI SLIP LIVELY PET 40*60CM,13544,23398,https://shopee.co.id/-IMPOR--D6057-Keset-Kaki-Anti-Slip-Lively-Pet-40*60CM-Keset-Kamar-Mandi-Keset-Karakter-i.135900627.9949416371?sp_atk=0497841f-3e0b-49e2-9a84-b1ae648acebe,OSM,https://shopee.co.id/OSM-H8022-Keset-Kamar-Mandi-Anti-Slip-Lively-Pet-40*60CM-Keset-Kaki-Keset-Dapur-i.26616655.3262656038?sp_atk=1e662eaa-bdbe-40bf-809b-18942cfdc2a4,SK,-
IOSM,D6058,KESET KAKI ANTI SLIP BAHAN MEMORY FOAM,D6058 KESET KAKI ANTI SLIP BAHAN MEMORY FOAM,14281,15349,https://shopee.co.id/-IMPOR--D6058-Keset-kaki-Anti-Slip-Bahan-Memory-Foam-Menyerap-i.135900627.11100536686?sp_atk=f0c587c4-a6f2-4949-ac12-7223c00b9e73,OSM,https://shopee.co.id/OSM-H627-(40%C3%9760cm)-Keset-Kaki-Anti-Slip-Bahan-Memory-Foam-Menyerap-Kualitas-Bagus-Keset-Kamar-i.26616655.7931332390?sp_atk=3e1ee65a-2cd5-4ac5-8714-c9ab53cb0cda,SK,https://shopee.co.id/ONE-C230-C233-Keset-Kaki-Anti-Slip-40X60CM-Bahan-Memory-Foam-Keset-Kamar-Mandi-Keset-Karakter-i.265593587.9446257272?sp_atk=a1346926-ed8f-4d57-b87a-f29efa89934e
IOSM,D6059,SIKAT BOTOL #ERROR! FREE SIKAT KECIL,D6059 SIKAT BOTOL + FREE SIKAT KECIL,1900,3666,https://shopee.co.id/-IMPOR--D6059-Sikat-Botol-Free-Sikat-Kecil-Pembersih-Botol-Susu-2-in-1-Brush-i.135900627.9149818115?sp_atk=d55da1d6-694b-420e-b27e-6865c09904d8,OSM,https://shopee.co.id/OSM-H704-Sikat-Botol-Pembersih-Botol-Susu-Spin-Head-Baby-Brush-Pembersih-Botol-Minum-i.26616655.6241176390?sp_atk=ee5efb59-cb7b-4663-8d6a-82443b69eedf,SK,-
IOSM,D6078,POUCHZIPPER 20X20CM,D6078 POUCHZIPPER 20X20CM,467,995,https://shopee.co.id/DOMMO-D6078-Kantong-Zipper-Pouch-Zipper-Lock-Bermacam-Variasi-Zipper-Storage-Bag-Kantong-Zip-Lock-Motif-Zipper-Bag-Travel-i.135900627.16436163712?sp_atk=1cd57026-3cc9-4922-b265-592c1ec80f03&xptdk=1cd57026-3cc9-4922-b265-592c1ec80f03,OSM,-,SK,-
IOSM,D6078,POUCHZIPPER 24X35CM,D6078 POUCHZIPPER 24X35CM,618,1195,https://shopee.co.id/DOMMO-D6078-Kantong-Zipper-Pouch-Zipper-Lock-Bermacam-Variasi-Zipper-Storage-Bag-Kantong-Zip-Lock-Motif-Zipper-Bag-Travel-i.135900627.16436163712?sp_atk=1cd57026-3cc9-4922-b265-592c1ec80f03&xptdk=1cd57026-3cc9-4922-b265-592c1ec80f03,OSM,-,SK,-
IOSM,D6078,POUCHZIPPER 28X40CM,D6078 POUCHZIPPER 28X40CM,732,1395,https://shopee.co.id/DOMMO-D6078-Kantong-Zipper-Pouch-Zipper-Lock-Bermacam-Variasi-Zipper-Storage-Bag-Kantong-Zip-Lock-Motif-Zipper-Bag-Travel-i.135900627.16436163712?sp_atk=1cd57026-3cc9-4922-b265-592c1ec80f03&xptdk=1cd57026-3cc9-4922-b265-592c1ec80f03,OSM,-,SK,-
IOSM,D6079,TEMPAT PENSIL TRANSPARAN UNICORN & PINK PANTHER,D6079 TEMPAT PENSIL TRANSPARAN UNICORN & PINK PANTHER,873,1299,https://shopee.co.id/DOMMO-D6079-Tempat-Pensil-Transparan-Unicorn-Pink-Panther-Map-File-Unicorn-Zipper-Bag-i.135900627.17136179278?sp_atk=af791641-29eb-4db4-930b-fd72dae6a64a&xptdk=af791641-29eb-4db4-930b-fd72dae6a64a,OSM,https://shopee.co.id/OSM-S523-Tempat-Pensil-Transparan-Unicorn-Pink-Panther-Map-File-Unicorn-Zipper-Bag-i.26616655.3213049514?sp_atk=f0badd4f-1bea-42d9-99af-db07718f5d1f&xptdk=f0badd4f-1bea-42d9-99af-db07718f5d1f,SK,-
IOSM,D8000,KUAS MAKE UP 7 IN 1 HELLO KITTY,D8000 KUAS MAKE UP 7 IN 1 HELLO KITTY,6771,8499,https://shopee.co.id/-IMPOR--D8000-Kuas-Make-Up-7-in-1-Hello-Kitty-Make-Up-Tools-Make-Up-Brush-i.135900627.4332333735?sp_atk=74381977-4be1-43a4-942f-8d39779b4b5b,OSM,https://shopee.co.id/OSM-K164-Kuas-Make-Up-7-in-1-Hello-Kitty-Make-Up-Tools-Make-Up-Brush-i.26616655.1835050464?sp_atk=c5ea86af-e8b6-495a-ac7f-c258bd860007,SK,https://shopee.co.id/ONE-K25-Kuas-Make-Up-Set-7IN1-Premium-Quality-Kuas-Wajah-Alat-Kosmetik-Dengan-Box-Cantik-i.265593587.6254884802?sp_atk=212706cb-ca7e-4f0c-8b84-afcf477ccaaf
IOSM,D8001,ALAT MAKE UP 12 KUAS,D8001 ALAT MAKE UP 12 KUAS,12090,14499,https://shopee.co.id/-IMPOR--D8001-Alat-Make-Up-12-Kuas-Make-Up-Tools-Brush-Kosmetik-Make-up-Set-i.135900627.6145546932?sp_atk=3924f53c-9b33-44e8-9127-c39324317b3e,OSM,https://shopee.co.id/OSM-K173-Alat-Make-Up-12-Kuas-Make-Up-Tools-Brush-Kosmetik-Make-up-Set-i.26616655.1834925852?sp_atk=866954df-ae7f-4d95-9bfd-571a6bb178a8,SK,https://shopee.co.id/ONE-K29-Brush-Make-Up-Set-12IN1-Tabung-Kuas-Makeup-Set-Kuas-Alis-Brush-Highlighter-Alat-Kosmetik-i.265593587.7054275998?sp_atk=60355d4f-66a5-4fa0-bd25-066d009c4906
IOSM,D8002,KUAS MASKER 1 PC,D8002 KUAS MASKER 1 PC,800,1008,https://shopee.co.id/-IMPOR--D8002-Kuas-Masker-1-PC-Make-Up-Brush-Kosmetik-Brush-Make-Up-Tools-i.135900627.4945549122?sp_atk=e59235db-d005-4939-b2cc-7e2270cee3f7,OSM,https://shopee.co.id/OSM-K156-Kuas-Masker-1-PC-Make-Up-Brush-Kosmetik-Brush-Make-Up-Tools-i.26616655.1822310320?sp_atk=9d968216-337e-4a0e-b164-920f35e0c2fe,SK,https://shopee.co.id/ONE-K23-24-Kuas-Masker-Wajah-Silikon-Facial-Brush-Kuas-MakeUp-Satuan-Alat-Kosmetik-Make-Up-Brush-i.265593587.4553916797?sp_atk=3cc3f1ca-521b-4b66-a0cf-60fb821b59bd
IOSM,D8004,SPONS MAKE UP 1 SET ISI 6 PCS,D8004 SPONS MAKE UP 1 SET ISI 6 PCS,4348,6799,https://shopee.co.id/-IMPOR--D8004-Spons-Make-up-1-Set-Isi-6-Pcs-Spons-Foundation-Pembersih-Make-Up-i.135900627.6845558130?sp_atk=9e565aa2-53fe-4487-9de7-b3c896f86840,OSM,https://shopee.co.id/OSM-K586-Spons-Make-up-1-Set-Isi-6-Pcs-Spons-Foundation-Pembersih-Make-Up-Wajah-SPONS-i.26616655.6522609403?sp_atk=431d438c-22c7-4927-a4f7-1e7c383c779f&xptdk=431d438c-22c7-4927-a4f7-1e7c383c779f,SK,-
IOSM,D8005,PENJEPIT BULU MATA / PELENTIK BULU MATA,D8005 PENJEPIT BULU MATA / PELENTIK BULU MATA,3222,4046,https://shopee.co.id/-IMPOR--D8005-Penjepit-Bulu-Mata-Pelentik-Bulu-Mata-Eyelash-Curley-Alat-Kosmetik-i.135900627.3445688880?sp_atk=b5e63ac5-448d-454c-ba2e-dbd691e057f8,OSM,https://shopee.co.id/OSM-K327-Penjepit-Bulu-Mata-Pelentik-Bulu-Mata-Eyelash-Curley-Alat-Kosmetik-i.26616655.2142882611?sp_atk=6565a6db-3ac5-49e3-94db-f1c9ee6f283f,SK,-
IOSM,D8006,KUAS BEDAK / POWDER BRUSH,D8006 KUAS BEDAK / POWDER BRUSH,9073,12500,https://shopee.co.id/-IMPOR--D8006-Kuas-Bedak-Powder-Brush-Brush-Gagang-Pendek-Brush-Bedak-Tabur-Kabuki-B-i.135900627.6249949397?sp_atk=fa19eb94-dc0e-44eb-8e52-bb0c1d51b87a,OSM,-,SK,-
IOSM,D8009,K145 MANGKOK MASKER SET 4 IN 1,D8009 K145 MANGKOK MASKER SET 4 IN 1,2279,4099,https://shopee.co.id/-IMPOR--D8009-K145-Mangkok-Masker-Set-4-in-1-Kuas-Alat-Make-Up-Mask-Bowl-Mask-Tool-i.135900627.5451553669?sp_atk=f8fea6ca-1f61-446b-a78c-f3420168bfd3,OSM,https://shopee.co.id/OSM-K145-Mangkok-Masker-Set-4-in-1-Kuas-Alat-Make-Up-Mask-Bowl-Mask-Tool-i.26616655.1776765288?sp_atk=1d40132a-0393-4237-a92a-f237f6609e58,SK,https://shopee.co.id/ONE-K28-Mangkok-Masker-Set-4IN1-Mangkuk-Masker-Set-Plus-Kuas-Sendok-dan-Pengaduk-Mask-Bowl-i.265593587.6354257187?sp_atk=8f867fda-c746-4f31-aea2-47b03ae1c720
IOSM,D8011,MASCARA WAND SISIR KUAS SIKAT EYELASH EXTENTION,D8011 MASCARA WAND SISIR KUAS SIKAT EYELASH EXTENTION,152,255,https://shopee.co.id/-IMPOR--D8011-Mascara-Wand-Sisir-Kuas-Sikat-Eyelash-Extention-Bulu-Mata-Spoolers-Makeup-Tool-i.135900627.6977765880?sp_atk=44c39f44-277c-4306-91c3-96e46d0db266,OSM,-,SK,-
IOSM,D8012,BRUSH MAKE UP / KUAS MAKE UP,D8012 BRUSH MAKE UP / KUAS MAKE UP,2513,3499,https://shopee.co.id/-IMPOR--D8012-Brush-Make-Up-Kuas-Make-Up-Kuas-Blush-On-K5038-i.135900627.6678000840?sp_atk=6fb32cf0-c3e5-4282-86f7-322c2bd7197c,OSM,-,SK,-
IOSM,D8013,KUAS MASKER WAJAH 2 IN 1 / BRUSHES MAKE UP TOOLS K5021,D8013 KUAS MASKER WAJAH 2 IN 1 / BRUSHES MAKE UP TOOLS K5021,942,1100,https://shopee.co.id/-Checkout-Rp-1.000-DOMMO-D8013-Kuas-Masker-Wajah-2-In-1-Brushes-Make-Up-Tools-K5021-i.135900627.5082255623?sp_atk=5f1328ec-ece0-46b9-8a20-e346f0732547&xptdk=5f1328ec-ece0-46b9-8a20-e346f0732547,OSM,-,SK,-
IOSM,D8014,KUAS MASKER WAJAH SILIKON / SILICONE FACIAL,D8014 KUAS MASKER WAJAH SILIKON / SILICONE FACIAL,1793,1999,https://shopee.co.id/-IMPOR--D8014-Kuas-Masker-Wajah-Silikon-Silicone-Facial-Mud-Mask-Brush-Spatula-K710-i.135900627.8924781540?sp_atk=1784163d-9986-424a-a6f5-4cdea070f8bc,OSM,-,SK,https://shopee.co.id/ONE-K23-24-Kuas-Masker-Wajah-Silikon-Facial-Brush-Kuas-MakeUp-Satuan-Alat-Kosmetik-Make-Up-Brush-i.265593587.4553916797?sp_atk=3cc3f1ca-521b-4b66-a0cf-60fb821b59bd
IOSM,D8212,NANO SPRAY,D8212 NANO SPRAY,7851,12999,https://shopee.co.id/DOMMO-D8212-Nano-Spray-Portable-K56-USB-Face-Mist-Spray-Wajah-Sprayer-Pelembab-Wajah-Mini-Facial-Humidifier-i.135900627.15569392240?sp_atk=e49a69a5-e139-42ab-848c-a39f22602232&xptdk=e49a69a5-e139-42ab-848c-a39f22602232,OSM,https://shopee.co.id/OSM-H983-Mini-Nano-Spray-Facial-Humidifier-Nano-Portable-Humidifier-Mini-Spray-Perawatan-Wajah-i.26616655.15588791816?sp_atk=90338635-578a-4697-8f17-076db5e7d7f3&xptdk=90338635-578a-4697-8f17-076db5e7d7f3,SK,https://shopee.co.id/Nano-Spray-Portable-Mini-USB-Mist-Sprayer-Pelembab-Wajah-Perawatan-Wajah-i.301796352.16008523381?sp_atk=695aec4e-11c2-4030-8c62-9a3f85d64c96&xptdk=695aec4e-11c2-4030-8c62-9a3f85d64c96
IOSM,D9000,CRINKLE HIJAB PASHMINA ARABIAN SHAWL,D9000 CRINKLE HIJAB PASHMINA ARABIAN SHAWL,11041,14499,https://shopee.co.id/-IMPOR--D9000-Crinkle-Hijab-Pashmina-Arabian-Shawl-Cotton-Wide-Jilbab-Bahan-Katun-Pasmina-i.135900627.7633941186?sp_atk=a4cfff77-8c4f-4081-955f-15c8ba3c4fd1,OSM,-,SK,-
IOSM,D6088,TAS KOSMETIK,D6088 TAS KOSMETIK,7242,9676,-,OSM,-,SK,-
IOSM,D8176,Brush 5in1,D8176 Brush 5in1,2641,3499,https://shopee.co.id/DOMMO-D8176-Make-Up-Brush-Set-5-in-1-Packingan-Tas-Make-Up-Tools-Brush-i.135900627.16405823472?sp_atk=c89385b7-4dd7-4978-9bf0-4c361d35ad22&xptdk=c89385b7-4dd7-4978-9bf0-4c361d35ad22,OSM,-,SK,-
IOSM,D6077,Rak kosmetik,D6077 Rak kosmetik,6727,9350,https://shopee.co.id/DOMMO-D6077-Rak-Kosmetik-Plastik-Serbaguna-Rak-Kosmetik-Laci-Storage-Box-Organizer-i.135900627.16223879971?sp_atk=c8692506-b1b8-43e1-8d6d-6275baee29ab&xptdk=c8692506-b1b8-43e1-8d6d-6275baee29ab,OSM,-,SK,-
IOSM,D6076,Penutup Mata,D6076 Penutup Mata,2076,2900,https://shopee.co.id/DOMMO-D6076-Penutup-Mata-Tidur-Karakter-Panda-Sleeping-Eye-Panda-Lucu-Eye-Cover-Cute-Panda-i.135900627.16523878607?sp_atk=188f8154-c1da-459a-a18a-5f054f7d55f4&xptdk=188f8154-c1da-459a-a18a-5f054f7d55f4,OSM,-,SK,-
IOSM,D7014,Laundry Bag,D7014 Laundry Bag,7923,9790,https://shopee.co.id/-IMPOR-DOMMO-D7014-LAUNDRY-BASKET-KERANJANG-BAJU-KOTOR-LIPAT-MORIF-KARAKTER-LUCU-R025-H213-i.135900627.5939737716?sp_atk=4d41fd8f-dcf1-48c1-9576-53b6a6d2153f&xptdk=4d41fd8f-dcf1-48c1-9576-53b6a6d2153f,OSM,-,SK,-
IOSM,D7013,Botol Handsanitizer,D7013 Botol Handsanitizer,2606,4395,https://shopee.co.id/-LOKAL-DOMMO-D7013-(30-ML)-Botol-Hand-Sanitizer-Cartoon-Holder-With-Empty-Bottle-Gantungan-i.135900627.5339083897?sp_atk=7272c877-6c02-42f6-a984-f92f66be0955&xptdk=7272c877-6c02-42f6-a984-f92f66be0955,OSM,https://shopee.co.id/OSM-B751-(30-ML)-Botol-HandSanitizer-Bulat-Kosong-Cartoon-Holder-With-Empty-Bottle-Gantungan-Tas-i.26616655.4348483506?sp_atk=47cc3e6f-da6a-4fb0-92f1-335e91a9c134&xptdk=47cc3e6f-da6a-4fb0-92f1-335e91a9c134,SK,-
IOSM,D6083,Jepit,D6083 Jepit,1462,3485,https://shopee.co.id/DOMMO-D6083-Bando-Jepit-Multi-B758-Layer-Hollow-Double-Bangs-Hairstyle-Jepit-Rambut-Bando-Korea-i.135900627.20605823581?sp_atk=2b47ca0e-9a57-4af2-b7da-d237eae7bd0b&xptdk=2b47ca0e-9a57-4af2-b7da-d237eae7bd0b,OSM,-,SK,-
IOSM,D6083,Bando,D6083 Bando,1918,3850,https://shopee.co.id/DOMMO-D6083-Bando-Jepit-Multi-B758-Layer-Hollow-Double-Bangs-Hairstyle-Jepit-Rambut-Bando-Korea-i.135900627.20605823581?sp_atk=2b47ca0e-9a57-4af2-b7da-d237eae7bd0b&xptdk=2b47ca0e-9a57-4af2-b7da-d237eae7bd0b,OSM,-,SK,-
IOSM,D6074,Ikat Rambut,D6074 Ikat Rambut,792,2677,https://shopee.co.id/DOMMO-D6074-Ikat-Rambut-Polos-(100-Pcs)-Kuncir-Rambut-Anak-Headband-Karet-Rambut-Elastis-i.135900627.16205933911?sp_atk=a08094a6-966a-4ec5-95c3-9ea92435a8cb&xptdk=a08094a6-966a-4ec5-95c3-9ea92435a8cb,OSM,-,SK,-
IOSM,D6084,Set Jepit Rambut,D6084 Set Jepit Rambut,5033,8250,https://shopee.co.id/DOMMO-D6084-Set-Jepit-Rambut-Anak-10-in-1-F5069-Jepit-Rambut-Korea-Hair-Pin-Rambut-Hair-Clips-i.135900627.13993070298?sp_atk=e6367787-49c6-417a-8ce9-24ddc3669ee0&xptdk=e6367787-49c6-417a-8ce9-24ddc3669ee0,OSM,-,SK,-
IOSM,D6071,Ikat Rambut 20pcs,D6071 Ikat Rambut 20pcs,4983,8950,https://shopee.co.id/DOMMO-D6071-Ikat-Rambut-Karet-Warna-Warni-Lucu-Imut-Gaya-Korea-Fashion-Anak-Perempuan-(isi-20PCS)-i.135900627.11184994026?sp_atk=2cded00f-5fea-44b7-9560-86c3e4d2c0cf&xptdk=2cded00f-5fea-44b7-9560-86c3e4d2c0cf,OSM,-,SK,-
IOSM,D6087,Tas Kosmetik,D6087 Tas Kosmetik,14169,19800,https://shopee.co.id/DOMMO-D6087-Tas-Kosmetik-Washbag-T5154-Tas-Alat-MakeUp-Cosmetic-Bag-Organizer-Tas-Make-Up-Wanita-i.135900627.18615056590?sp_atk=ecc46596-3190-457d-a6e9-53da677ad9ef&xptdk=ecc46596-3190-457d-a6e9-53da677ad9ef,OSM,-,SK,-
IOSM,D6070,Pulpen gel 0.5,D6070 Pulpen gel 0.5,868,1450,https://shopee.co.id/DOMMO-D6070-Pulpen-Gel-0.5-mm-Pena-Pulpen-Pencet-Pulpen-Mekanik-Pencet-i.135900627.15245192132?sp_atk=b4c3e3db-49b0-4223-bfa2-e0998e4e50d1&xptdk=b4c3e3db-49b0-4223-bfa2-e0998e4e50d1,OSM,-,SK,-
